Issuer_Name,State_Abb,Jurisdiction_Type,Entity_Type,Controlling_Jurisdiction,Ultimate_Political_Jurisdiction,lat,lng,formatted_address,place_id,location_type,geo_source,match_method
City of Joliet IL Waterworks & Sewerage Revenue,IL,CITY,Direct Government,Joliet,City of Joliet,41.5263603,-88.0840212,"Joliet, Will County, Illinois, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Laurel MS Water & Sewer System Revenue,MS,CITY,Direct government,Laurel MS,City of Laurel MS,31.7097772,-89.1491821,"Murphy USA, Highway 15 North, Laurel, Jones County, Mississippi, 39440, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Le Mars IA Sewer Revenue,IA,CITY,Direct government,Le Mars IA,City of Le Mars IA,42.792151,-96.1662993,"Le Mars, Plymouth County, Iowa, 51031, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Le Mars IA Water Revenue,IA,CITY,Direct Government,Le Mars,City of Le Mars,42.792151,-96.1662993,"Le Mars, Plymouth County, Iowa, 51031, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Liberal KS,KS,CITY,Direct government,Liberal,City of Liberal,37.0430812,-100.920999,"Liberal, Seward County, Kansas, 67905, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Olathe KS Water & Sewer System Revenue,KS,CITY,Direct government,Olathe KS,City of Olathe KS,38.887673,-94.8355516,"Murphy USA, West Spuce Street, West Village Shopping Center, Olathe, Johnson County, Kansas, 66061, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Pleasant Hill MO Water & Sewerage System Revenue,MO,CITY,Direct government,Pleasant Hill MO,City of Pleasant Hill MO,38.7862917,-94.2740923,"Pleasant Hill, Cass County, Missouri, 64080, United States",,,Nominatim/OSM,NEW_GEOCODE
City of San Francisco CA Public Utilities Commission Water Revenue,CA,CITY,Authority/Agency,San Francisco CA Public Utilities Commission,City of San Francisco CA Public Utilities Commission,37.782776,-122.4226212,"USA Market, 904, Eddy Street, Yerba Buena Plaza East, Western Addition, San Francisco, California, 95115, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Sheridan CO,CO,CITY,Direct Government,Sheridan,City of Sheridan,39.6469285,-105.025058,"Sheridan, Arapahoe County, Colorado, United States",,,Nominatim/OSM,NEW_GEOCODE
City of St Marys KS,KS,CITY,Direct Government,St Marys,City of St Marys,39.194164,-96.0711041,"Saint Marys, Pottawatomie County, Kansas, United States",,,Nominatim/OSM,NEW_GEOCODE
City of St Paul MN Sewer Revenue,MN,CITY,Direct government,St Paul MN,City of St Paul MN,44.9773471,-93.0552855,"Super USA, Maryland Avenue East, Payne - Phalen, Saint Paul, Ramsey County, Minnesota, 55106, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Starkville MS Water & Sewer System Revenue,MS,CITY,Direct government,Starkville MS,City of Starkville MS,33.4431343,-88.8507272,"Murphy USA, MS 12, Starkville, Oktibbeha County, Mississippi, 39769, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Strongsville OH,OH,CITY,Direct Government,Strongsville,City of Strongsville,41.3144733,-81.83511,"Strongsville, Cuyahoga County, Ohio, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Tigard OR Water Revenue,OR,CITY,Direct government,Tigard OR,City of Tigard OR,45.4144386,-122.7449397,"USA Furniture and Leather, Pacific Highway #1;Korean War Veterans Memorial Highway;Purple Heart Trail, Durham Road, Tigard, Washington County, Oregon, 97035, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Venice FL Utility Revenue,FL,CITY,Direct government,Venice FL,City of Venice FL,27.0492817,-82.3961097,"Murphy USA, Tamiami Trail, Venice Groves, Sarasota County, Florida, 34293, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Wamego KS,KS,CITY,Direct Government,Wamego,City of Wamego,39.201941,-96.304998,"Wamego, Pottawatomie County, Kansas, 66545, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Warren MI Water & Sewer System Revenue,MI,CITY,Direct government,Warren MI,City of Warren MI,32.3180797,-90.8740164,"Car Wash USA Express, 101, Bazinsky Road, Jonestown, Vicksburg, Warren County, Mississippi, 39180, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Westminster CO Water & Wastewater Utility Revenue,CO,CITY,Direct government,Westminster CO,City of Westminster CO,39.8617247,-105.0802494,"HobbyTown USA, 9120, Wadsworth Parkway, Westminster, Jefferson County, Colorado, 80021, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Wheeling WV Waterworks & Sewerage System Revenue,WV,CITY,Direct government,Wheeling WV,City of Wheeling WV,40.0639616,-80.7209149,"Wheeling, Ohio County, West Virginia, 26003, United States",,,Nominatim/OSM,NEW_GEOCODE
City of Wynne AR Water & Sewer Revenue,AR,CITY,Direct government,Wynne AR,City of Wynne AR,35.224533,-90.7867798,"Wynne, Cross County, Arkansas, United States",,,Nominatim/OSM,NEW_GEOCODE
Columbus County Industrial Facilities & Pollution Control Financing Authority,NC,COUNTY,Direct government,Columbus County,Columbus County,34.2814497,-78.666593,"Columbus County, North Carolina, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Cook IL Sales Tax Revenue,IL,COUNTY,Direct government,"Cook County, IL","Cook County, IL",41.8197385,-87.756525,"Cook County, Illinois, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Du Page IL,IL,COUNTY,Direct government,"Du Page County, IL","Du Page County, IL",41.8159522,-88.0746213,"East Branch Du Page River, Glendale Heights, Bloomingdale Township, DuPage County, Illinois, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Greene IA,IA,COUNTY,Direct Government,"Greene County, IA","Greene County, IA",42.0182893,-94.4005864,"Greene County, Iowa, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Lancaster PA,PA,COUNTY,Direct government,"Lancaster County, PA","Lancaster County, PA",40.0379958,-76.3056707,"Lancaster, Lancaster County, Pennsylvania, 17575, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Monroe MI,MI,COUNTY,Direct government,"Monroe County, MI","Monroe County, MI",41.9153358,-83.5135665,"Monroe County, Michigan, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Ocean NJ,NJ,COUNTY,Direct government,"Ocean County, NJ","Ocean County, NJ",39.977818,-74.3319287,"Ocean County, New Jersey, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Pueblo CO,CO,COUNTY,Direct government,"Pueblo County, CO","Pueblo County, CO",38.263995,-104.6141867,"Pueblo, Pueblo County, Colorado, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Solano CA,CA,COUNTY,Direct government,"Solano County, CA","Solano County, CA",38.2218938,-121.9163555,"Solano County, California, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Sonoma CA,CA,COUNTY,Direct government,"Sonoma County, CA","Sonoma County, CA",38.5110803,-122.8473388,"Sonoma County, California, United States",,,Nominatim/OSM,NEW_GEOCODE
County of Will IL,IL,COUNTY,Direct government,"Will County, IL","Will County, IL",41.4194058,-87.9994754,"Will County, Illinois, United States",,,Nominatim/OSM,NEW_GEOCODE
Cranford Township Board Of Education,NJ,SCHOOL_DISTRICT,School District,Cranford Township,Cranford Township,39.873855,-74.9926581,"Cranford Road Park, Woodcrest, Cherry Hill Township, Camden County, New Jersey, United States",,,Nominatim/OSM,NEW_GEOCODE
Delaware County Port Authority,OH,COUNTY,Authority/Agency,"Delaware County, OH","Delaware County, OH",40.2317686,-82.9651045,"Delaware County, Ohio, United States",,,Nominatim/OSM,NEW_GEOCODE
Development Authority of Burke County/The,GA,COUNTY,Development corporation,Burke County,Burke County,33.0482247,-81.9575983,"Burke County, Georgia, United States",,,Nominatim/OSM,NEW_GEOCODE
East Rockaway Union Free School District,NY,SCHOOL_DISTRICT,School District,East Rockaway,East Rockaway Union Free School District,40.6415296,-73.6656011,"Village of East Rockaway, Town of Hempstead, Nassau County, New York, 11518, United States",,,Nominatim/OSM,NEW_GEOCODE
Elmwood Park Board of Education,NJ,SCHOOL_DISTRICT,School District,Elmwood Park,Borough of Elmwood Park,40.9074237,-74.1183543,"Elmwood Park, Bergen County, New Jersey, 07407, United States",,,Nominatim/OSM,NEW_GEOCODE
Fairfax County Economic Development Authority,VA,COUNTY,Development corporation,Fairfax County,Fairfax County,38.8156356,-77.2836849,"Fairfax County, Virginia, United States",,,Nominatim/OSM,NEW_GEOCODE
Gilbert Water Resource Municipal Property Corp,AZ,CITY,Development corporation,Gilbert,City of Gilbert,33.3527632,-111.789037,"Gilbert, Maricopa County, Arizona, United States",,,Nominatim/OSM,NEW_GEOCODE
Greater Greensburg Sewer Authority,PA,MULTI_JURISDICTIONAL,Authority/Agency,Greensburg area municipalities (PA),Greensburg area municipalities (PA),40.3003742,-79.5443184,"Greensburg-Hempfield Area Library, 237, South Pennsylvania Avenue, Greensburg, Westmoreland County, Pennsylvania, 15601, United States",,,Nominatim/OSM,NEW_GEOCODE
Greater Lawrence Sanitation District/MA,MA,MULTI_JURISDICTIONAL,Special district,Lawrence area municipalities (MA),Lawrence area municipalities (MA),42.3296863,-72.4856603,"Lawrence Swamp Conservation Area, South Amherst, Amherst, Hampshire County, Massachusetts, United States",,,Nominatim/OSM,NEW_GEOCODE
Guam Department of Education,GU,STATE,Department,Guam,State of Guam,13.4501175,144.7577088,"Guam, Chalan Pago-Ordot Municipality, Guam, United States",,,Nominatim/OSM,NEW_GEOCODE
Hamilton Community Authority,OH,CITY,Development corporation,Hamilton (OH),City of Hamilton (OH),39.0998,-84.5119363,"Cincinnati USA Regional Chamber, 3, East 4th Street, Central Business District, Cincinnati, Hamilton County, Ohio, 45202, United States",,,Nominatim/OSM,NEW_GEOCODE
Hastings Campus Housing Finance Authority,CA,CITY,Authority/Agency,Hastings,City of Hastings,33.6435674,-117.6407145,"Hastings, Coral Gardens, Mission Viejo, Orange County, California, 92692, United States",,,Nominatim/OSM,NEW_GEOCODE
Imperial Public Financing Authority,CA,CITY,Financing authority,Imperial,City of Imperial,33.0305487,-115.3595666,"Imperial County, California, United States",,,Nominatim/OSM,NEW_GEOCODE
Knox County Industrial Development Board,TN,COUNTY,Development corporation,Knox County,Knox County,35.9859998,-83.9375598,"Knox County, East Tennessee, Tennessee, United States",,,Nominatim/OSM,NEW_GEOCODE
Lancaster County Solid Waste Management Authority,PA,COUNTY,Authority/Agency,Lancaster County,Lancaster County,40.08067,-76.2411283,"Lancaster County, Pennsylvania, United States",,,Nominatim/OSM,NEW_GEOCODE
Lehigh County Industrial Development Authority,PA,COUNTY,Development corporation,Lehigh County,Lehigh County,40.6096215,-75.6048728,"Lehigh County, Pennsylvania, United States",,,Nominatim/OSM,NEW_GEOCODE
Massachusetts Clean Water Trust/The,MA,STATE,Trust/Fund,Massachusetts,State of Massachusetts,42.3582529,-71.0966272,"Massachusetts Institute of Technology, Storrow Drive, Back Bay, Cambridge, Suffolk County, Massachusetts, 02199, United States",,,Nominatim/OSM,NEW_GEOCODE
Massachusetts Development Finance Agency,MA,STATE,Financing authority,Massachusetts,State of Massachusetts,42.3582529,-71.0966272,"Massachusetts Institute of Technology, Storrow Drive, Back Bay, Cambridge, Suffolk County, Massachusetts, 02199, United States",,,Nominatim/OSM,NEW_GEOCODE
Massachusetts Port Authority,MA,STATE,Authority/Agency,Massachusetts,State of Massachusetts,42.3582529,-71.0966272,"Massachusetts Institute of Technology, Storrow Drive, Back Bay, Cambridge, Suffolk County, Massachusetts, 02199, United States",,,Nominatim/OSM,NEW_GEOCODE
Massachusetts State College Building Authority,MA,STATE,Financing authority,Massachusetts,State of Massachusetts,42.3582529,-71.0966272,"Massachusetts Institute of Technology, Storrow Drive, Back Bay, Cambridge, Suffolk County, Massachusetts, 02199, United States",,,Nominatim/OSM,NEW_GEOCODE
Massachusetts Water Resources Authority,MA,MULTI_JURISDICTIONAL,Regional commission,Boston metro area municipalities,Boston metro area municipalities,42.3588336,-71.0578303,"Boston, Suffolk County, Massachusetts, United States",,,Nominatim/OSM,NEW_GEOCODE
Mccandless Township Sanitation Authority,PA,CITY,Authority/Agency,McCandless Township,McCandless Township,40.5819343,-80.0378692,"McCandless, Allegheny County, Pennsylvania, 15127, United States",,,Nominatim/OSM,NEW_GEOCODE
Mercer County Improvement Authority/The,NJ,COUNTY,Development corporation,Mercer County,Mercer County,40.2807177,-74.7033717,"Mercer County, New Jersey, United States",,,Nominatim/OSM,NEW_GEOCODE
Metro/OR,OR,SPECIAL_DISTRICT,Regional commission,Portland Metropolitan Area,Portland Metropolitan Area,45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States",,,Nominatim/OSM,NEW_GEOCODE
Metropolitan Council,MN,MULTI_JURISDICTIONAL,Regional commission,Twin Cities metro area (MN),Twin Cities metro area (MN),44.9863418,-93.1794451,"University of Minnesota, Twin Cities Campus, MN 280, South Saint Anthony Park, Saint Anthony Park, Falcon Heights, Ramsey County, Minnesota, 55455, United States",,,Nominatim/OSM,NEW_GEOCODE
Middleton-Cross Plains Area School District/WI,WI,SCHOOL_DISTRICT,School District,Middleton-Cross Plains Area School District,Middleton-Cross Plains Area School District,43.0587002,-89.579131,"West Middleton Elementary School, Mineral Point Road, Spruce Hollow, Pine Bluff, Town of Middleton, Dane County, Wisconsin, United States",,,Nominatim/OSM,NEW_GEOCODE
Monroe Township Board of Education/Middlesex County,NJ,SCHOOL_DISTRICT,School District,Monroe Township,Township of Monroe (Middlesex County),40.335756,-74.4334464,"Monroe Township, Middlesex County, New Jersey, United States",,,Nominatim/OSM,NEW_GEOCODE
Monroeville Municipal Authority,PA,CITY,Authority/Agency,Monroeville,City of Monroeville,40.4335167,-79.7606192,"Monroeville, Allegheny County, Pennsylvania, 15146, United States",,,Nominatim/OSM,NEW_GEOCODE
Mount Shasta Public Financing Authority,CA,CITY,Financing authority,Mount Shasta,City of Mount Shasta,41.4091977,-122.1948645,"Mount Shasta, Siskiyou County, California, United States",,,Nominatim/OSM,NEW_GEOCODE
Normandy Schools Collaborative,MO,SCHOOL_DISTRICT,School district,Normandy (MO),Normandy (MO),38.7054848,-90.3014077,"Normandy, Saint Louis County, Missouri, 63121, United States",,,Nominatim/OSM,NEW_GEOCODE
Parish of Terrebonne LA Sales & Use Tax Revenue,LA,COUNTY,Direct government,"T Parish, LA","T Parish, LA",30.373896,-92.097664,"Parish, St. Landry Parish, Louisiana, 70584, United States",,,Nominatim/OSM,NEW_GEOCODE
Port of Portland OR Airport Revenue,OR,MULTI_JURISDICTIONAL,Authority/Agency,Portland Metropolitan Area,Portland Metropolitan Area,45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States",,,Nominatim/OSM,NEW_GEOCODE
Randolph Independent Central School Corp,IN,SCHOOL_DISTRICT,School district,Randolph County (IN),Randolph County (IN),40.1560108,-85.011566,"Randolph County, Indiana, United States",,,Nominatim/OSM,NEW_GEOCODE
Reading Area Water Authority,PA,SPECIAL_DISTRICT,Special district,Reading Area,Reading Area,40.335345,-75.9279495,"Reading, Berks County, Pennsylvania, United States",,,Nominatim/OSM,NEW_GEOCODE
San Joaquin Valley Clean Energy Authority,CA,SPECIAL_DISTRICT,Joint Powers Authority,Modesto Irrigation District,Modesto Irrigation District,37.6646288,-121.1606619,"Modesto Irrigation District Main Drain, Stanislaus County, California, 95353, United States",,,Nominatim/OSM,NEW_GEOCODE
San Mateo Foster City Public Financing Authority,CA,CITY,Financing authority,San Mateo Foster City,City of San Mateo Foster City,37.5950607,-122.2288275,"San Mateo-Hayward Bridge, J Arthur Younger Freeway, Foster City, San Mateo County, California, 94404, United States",,,Nominatim/OSM,NEW_GEOCODE
Saratoga County Water Authority,NY,COUNTY,Authority/Agency,Saratoga County,Saratoga County,43.0833231,-73.8712155,"Saratoga County, New York, United States",,,Nominatim/OSM,NEW_GEOCODE
South Tahoe Public Utility District Wastewater Revenue,CA,SPECIAL_DISTRICT,Public Utility District,South Tahoe Public Utility District,South Tahoe Public Utility District,38.9319293,-119.9780188,"South Lake Tahoe, El Dorado County, California, United States",,,Nominatim/OSM,NEW_GEOCODE
Southern Ohio Port Authority,OH,MULTI_JURISDICTIONAL,Authority/Agency,Southern Ohio,Southern Ohio,38.8745226,-82.9704689,"Southern Ohio Correctional Facility, SR 728, Lucasville, Jefferson Township, Scioto County, Ohio, 45648, United States",,,Nominatim/OSM,NEW_GEOCODE
St Charles County Industrial Development Authority,MO,COUNTY,Industrial Development Authority,St. Charles County,St. Charles County,38.7877791,-90.6747372,"Saint Charles County, Missouri, United States",,,Nominatim/OSM,NEW_GEOCODE
St Charles Parish Consolidated Waterworks & Wastewater District No 1,LA,COUNTY,Special district,"St Charles Parish, LA","St Charles Parish, LA",29.8883177,-90.3794968,"St. Charles Parish, Louisiana, United States",,,Nominatim/OSM,NEW_GEOCODE
Towanda Municipal Authority Sewer Revenue,PA,CITY,Authority/Agency,Towanda,City of Towanda,41.7673567,-76.44291,"Towanda, Bradford County, Pennsylvania, United States",,,Nominatim/OSM,NEW_GEOCODE
Town of Bedford NH,NH,CITY,Town Government,Bedford,Town of Bedford,42.9464737,-71.5159015,"Bedford, Hillsborough County, New Hampshire, 03110, United States",,,Nominatim/OSM,NEW_GEOCODE
Town of Murray NY,NY,CITY,Direct government,Murray,City of Murray,43.273504,-78.046872,"Town of Murray, Orleans County, New York, United States",,,Nominatim/OSM,NEW_GEOCODE
Town of Salem NH,NH,CITY,Direct government,Salem,City of Salem,42.7884957,-71.2009035,"Salem, Rockingham County, New Hampshire, 03079, United States",,,Nominatim/OSM,NEW_GEOCODE
Town of Vienna VA,VA,CITY,Direct government,Vienna,City of Vienna,38.9013729,-77.2651762,"Vienna, Fairfax County, Virginia, United States",,,Nominatim/OSM,NEW_GEOCODE
Township of Monroe NJ/Middlesex County,NJ,CITY,Township Government,Monroe Township,Township of Monroe,40.335756,-74.4334464,"Monroe Township, Middlesex County, New Jersey, United States",,,Nominatim/OSM,NEW_GEOCODE
Union County Improvement Authority,NJ,COUNTY,Development corporation,Union County,Union County,40.6652251,-74.3045277,"Union County, New Jersey, United States",,,Nominatim/OSM,NEW_GEOCODE
University of Virginia,VA,STATE,Public university,Virginia,State of Virginia,38.0410576,-78.5055084,"University of Virginia, Goodwin Bridge, Venable, Barracks Road, Charlottesville, Virginia, 22905, United States",,,Nominatim/OSM,NEW_GEOCODE
Village of Fox Point WI,WI,CITY,Direct government,Fox Point,City of Fox Point,43.1575827,-87.9017501,"Fox Point, Milwaukee County, Wisconsin, 53217, United States",,,Nominatim/OSM,NEW_GEOCODE
Village of Oak Lawn IL Regional Water System Revenue,IL,CITY,Direct government,Oak Lawn,Village of Oak Lawn,41.7108662,-87.7581081,"Oak Lawn, Worth Township, Cook County, Illinois, 60453, United States",,,Nominatim/OSM,NEW_GEOCODE
Vineland Board of Education,NJ,SCHOOL_DISTRICT,School District,Vineland,City of Vineland,39.4862777,-75.0254256,"Vineland, Cumberland County, New Jersey, United States",,,Nominatim/OSM,NEW_GEOCODE
Virginia College Building Authority,VA,STATE,Financing authority,Virginia,State of Virginia,38.0410576,-78.5055084,"University of Virginia, Goodwin Bridge, Venable, Barracks Road, Charlottesville, Virginia, 22905, United States",,,Nominatim/OSM,NEW_GEOCODE
Virginia Resources Authority Clean Water Revolving Fund,VA,STATE,State agency,Virginia,State of Virginia,38.0410576,-78.5055084,"University of Virginia, Goodwin Bridge, Venable, Barracks Road, Charlottesville, Virginia, 22905, United States",,,Nominatim/OSM,NEW_GEOCODE
Virginia Small Business Financing Authority,VA,STATE,Financing authority,Virginia,State of Virginia,38.0410576,-78.5055084,"University of Virginia, Goodwin Bridge, Venable, Barracks Road, Charlottesville, Virginia, 22905, United States",,,Nominatim/OSM,NEW_GEOCODE
Warren County Port Authority,OH,COUNTY,Authority/Agency,Warren County,Warren County,39.4203978,-84.180897,"Warren County, Ohio, United States",,,Nominatim/OSM,NEW_GEOCODE
Washington Township Municipal Authority/Franklin County PA,PA,CITY,Authority/Agency,Washington Township,Washington Township,40.3883792,-75.612766,"Washington Township, Berks County, Pennsylvania, 19504, United States",,,Nominatim/OSM,NEW_GEOCODE
West County Facilities Financing Authority,CA,COUNTY,Financing authority,West County Facilities,West County Facilities,32.7162788,-117.1650964,"West, Union Street, Core-Columbia, Marina District, Banker's Hill, San Diego, San Diego County, California, 92101, United States",,,Nominatim/OSM,NEW_GEOCODE
West Mifflin Sanitary Sewer Municipal Authority,PA,CITY,Authority/Agency,West Mifflin,City of West Mifflin,40.3634026,-79.8664375,"West Mifflin, Allegheny County, Pennsylvania, 15122, United States",,,Nominatim/OSM,NEW_GEOCODE
West Virginia Economic Development Authority,WV,STATE,State Economic Development Authority,State of West Virginia,State of West Virginia,39.4388982,-78.987598,"Potomac State College of West Virginia University, Lincoln Street, Keyser, Mineral County, West Virginia, 26726, United States",,,Nominatim/OSM,NEW_GEOCODE
